file_index,file_type,source_language,destination_language
32083,SUPPORT,"There's nothing we can do for the dead—not in this
world. Not really, anyway. And it's not like we know
what happens after.",
32083,SUPPORT,"So writing their names down here, that's all just for
me...for the one who's still around.",
32083,SUPPORT,"After all, they deserve to be remembered. Even if
they're not here to see it.",
32083,SUPPORT,"We all shared the same dream. They lost their lives
to build that dream, and as their leader, it's on me to
remember them, however I can.",
32083,SUPPORT,That's a heartfelt gesture.,
32083,SUPPORT,I can see why you might do that.,
32083,SUPPORT,"Oh you think so, do you? And here I thought I was
just a heartless villain in your eyes.",
32083,SUPPORT,"Heh. If you can see why I'd do that, then that's
something, I guess.",
32083,SUPPORT,"Well, anyway. Make of my notebook what you will.
It doesn't matter much to me.",
32083,SUPPORT,"If you go before I do, I'll make sure to add you in
here as well.",
32083,SUPPORT,You intend on putting my name in your notebook?,
32083,SUPPORT,"It's not as though I'm one of ""your people...""",
32083,SUPPORT,"You heard me. I mean, you're not exactly one of my
people, per se...",
32083,SUPPORT,"You may not be one of my people, per se...",
32083,SUPPORT,"At this point, I do have to admit that I...I can count
on you.",
32083,SUPPORT,"I kinda get the sense that if I hang around you, that
dream I've been grasping for will become all the
more real.",
32083,SUPPORT,"So do me a favor and don't go dying on me, OK?",
32083,SUPPORT,There's no need to worry.,
32083,SUPPORT,Same to you.,
32083,SUPPORT,"Heh. Certainly aren't lacking in confidence, are you?",
32083,SUPPORT,"It'd take a lot to get rid of me. I was born under a
particularly lucky star.",
32083,SUPPORT,"Hmm, cat got your tongue? Looks like you want to
say something but don't know how.",
32083,SUPPORT,"So much talk of names, and yet I don't know yours...",
32083,SUPPORT,"That again? You don't give up easy, do you?",
32083,SUPPORT,"All right, all right. I'll toss you a bone. My name's
not actually my name.",
32083,SUPPORT,"But it's the one I'm enrolled with here at the
academy. The one I've hung on to as the adoptee
of House Rowe.",
32083,SUPPORT,"Come to think of it, the last I heard someone use my
real name was...a very long time ago, from my mom.",
32083,SUPPORT,Who knows? Maybe someday I'll tell you.,
32083,SUPPORT,"Perhaps if you decide to pursue that dream alongside
me, you'll find out.",
32084,SUPPORT,"You came. I'm sure you already know where this
is headed.",
32084,SUPPORT,"Not really, no...",
32084,SUPPORT,I have no idea.,
32084,SUPPORT,"Seriously? I thought you were a little sharper
than that.",
32084,SUPPORT,"Don't toy with me, friend. Though I suppose you've
always had that tendency, haven't you?",
32084,SUPPORT,"All right, whatever. I'll get right to it.",
32084,SUPPORT,"You're the ruler of Fódlan now. That makes you the
most powerful person in the world.",
32084,SUPPORT,"You're the archbishop of the Church of Seiros now.
That's a pretty esteemed title you've got.",
32084,SUPPORT,"You're the emperor's favored subject now. That's a
pretty place you're sitting at.",
32084,SUPPORT,"Next to your brilliance, I'm not much more than a
flightless sparrow.",
32084,SUPPORT,"All I've got are my dreams, a handful of people
working for me, and a pittance of gold. Well, and
my undeniable charms, of course.",
32084,SUPPORT,"So I've got to know...is there any room in your bright
and shining world for someone like me?",
32084,SUPPORT,Of course there is.,
32084,SUPPORT,What are you really asking?,
32084,SUPPORT,"Heh. Always straight to the point with you. I should
know that by now.",
32084,SUPPORT,"Well...here we go, then. I want you to take this.
Consider it my token of thanks—a repayment for
all you've done for me—if that makes you smile.",
32084,SUPPORT,What is this a thanks for?,
32084,SUPPORT,Is this really...,
32084,SUPPORT,"Forgotten, have you? Well, I suppose it has been five
years, after all.",
32084,SUPPORT,"You backed me up when I needed some help, even
though I wouldn't admit it. Bit of a turf war, if you
recall.",
32084,SUPPORT,I don't need any thanks for that...,
32084,SUPPORT,I had forgotten all about that...,
32084,SUPPORT,I always repay what's owed. It's how I sleep at night.,
32084,SUPPORT,"But if you really don't need it, I've got another idea.",
32084,SUPPORT,"I should have expected that kind of answer from you.
I suppose we can drop the pretense entirely.",
32084,SUPPORT,"Maybe it's more of an agreement. In return for this
ring, I ask for you.",
32084,SUPPORT,Come again?,
32084,SUPPORT,Just what sort of agreement are we talking about?,
32084,SUPPORT,"Don't play coy with me. Or maybe you're just
dragging me over the coals for fun...",
32084,SUPPORT,"I can't recall how many times others have asked me
this. Being the one extending the invite... It certainly
isn't easy.",
32084,SUPPORT,"Heh. This seems a rather cruel way to treat someone
coming to you with his heart in his hands, don't
you think?",
32084,SUPPORT,But why all this? Why now?,
32084,SUPPORT,Why me?,
32084,SUPPORT,"I used to feel like saving the life of even one person
who needed it would be enough.",
32084,SUPPORT,"But I've set my sights even higher. A future in which
nobody has to die from something as awful
as poverty.",
32084,SUPPORT,"I know it's a dream worth reaching for, however
grand it might be.",
32084,SUPPORT,"And you are truly special. I feel like, together,
that dream could be made a reality.",
32084,SUPPORT,"It may never happen, but it's important to try.
Anyway, I'm just a person like anyone. I'll die, just
like anyone.",
32084,SUPPORT,"Whenever that happens, someone will have to take
over as boss. I've got that all lined up already.",
32084,SUPPORT,"And so long as my people keep living with the same
tenacity I've taught them, I've no doubt my dream
will live on. Whether or not I'm around to see to it.",
32084,SUPPORT,"My name might fade into the dust, but my dream
will remain. For the longest time, that was more
than enough...",
32084,SUPPORT,"But now I've come to want something else. When I
go, I want someone around to write my name in my
old notebook.",
32084,SUPPORT,"I can't see anyone else more suited to the task
than you.",
32084,SUPPORT,What's wrong? Did I say something strange?,
32084,SUPPORT,You're getting ahead of yourself.,
32084,SUPPORT,All this talk of you dying...,
32084,SUPPORT,"I just want to make sure things are set up properly.
You never know when it'll be my time.",
32084,SUPPORT,"Heh, I suppose I did just talk a fair bit about death
during a proposal, didn't I? Normally I'm much
more charming...",
32084,SUPPORT,"I think you get it, anyway. So? Will you accept
my offer?",
32084,SUPPORT,Before I say I do...,
32084,SUPPORT,Yeah? Something else you want?,
32084,SUPPORT,What's your real name?,
32084,SUPPORT,"Well, you certainly don't forget, huh?",
32084,SUPPORT,"I've always kept it private out of necessity. Couldn't
have such a secret being spread around, after all.",
32084,SUPPORT,"If there's anyone I'll tell, it's you. Listen closely, now.",
32085,SUPPORT,"Ah, there you are. Can we talk? I need a favor,
and you strike me as the charitable type.",
32085,SUPPORT,What do you want?,
32085,SUPPORT,This doesn't bode well.,
32085,SUPPORT,"Touchy, touchy! I'll get right to it... I need some
gold. Care to help a fella out?",
32085,SUPPORT,"Perceptive, aren't you? I know I shouldn't ask,
but I need some gold.",
32085,SUPPORT,This is a bad month for that.,
32085,SUPPORT,Out of the question.,
32085,SUPPORT,"Hard times all around, then... Well, it was worth
a shot.",
32085,SUPPORT,"Guess that debt collector traveled all the way
to Garreg Mach for nothing.",
32085,SUPPORT,"If I were you, I'd feel bad about leaving the poor
guy hanging like that, but it is what it is.",
32085,SUPPORT,You'd better work hard to pay him back.,
32085,SUPPORT,"Nah, it's a lose-lose. I owe the church too. That
means any work I do here, they take a cut.",
32085,SUPPORT,"The only way to escape my financial burden is to get
clear out of Fódlan...",
32085,SUPPORT,The thought saddens me greatly.,
32085,SUPPORT,Good luck out there.,
32085,SUPPORT,"Oh... I, uh...didn't mean to bring you down.
Y'know I was just joking, yeah?",
32085,SUPPORT,"Wow. Cold as ice. You know I was just joking, yeah?",
32085,SUPPORT,"We all have to decide where we belong and then
fight for it. Can't let your wallet control your fate.",
32085,SUPPORT,"If money was all I cared about, I never would have
walked away from inheriting a baron's house.",
32085,SUPPORT,I didn't know that about you.,
32085,SUPPORT,You don't seem very noble to me...,
32085,SUPPORT,"Eh, it's nothing. It was a minor house in the east
of the Alliance.",
32085,SUPPORT,"I hear that a lot. Still, it's true. I was the head of a
minor house in the east of the Alliance.",
32085,SUPPORT,"I like to say I stepped aside for the good of the house.
Has a nicer ring to it than saying I just wasn't cut
out for the gig. Or that I lack the right temperament.",
32085,SUPPORT,"My distinguished little bro took my place. Fact is,
he's a much better man for the job.",
32085,SUPPORT,...,
32085,SUPPORT,"Don't go feeling sorry for me now! I didn't mind one
bit. Truth is, I'd have been miserable in that life.",
32085,SUPPORT,"Having that title was nothing but fuss. Fuss is the
worst. This way of life suits me much better.",
32085,SUPPORT,And you?,
32085,SUPPORT,What about me?,
32085,SUPPORT,"You showing up at Garreg Mach was a coincidence
wrapped in happenstance.",
32085,SUPPORT,"Your pops was a renowned mercenary leader. It can
be safely assumed you'll follow in his footsteps.",
32085,SUPPORT,"But don't you ever feel like that life was decided
for you?",
32085,SUPPORT,I'm not sure I follow.,
32085,SUPPORT,You've got a point.,
32085,SUPPORT,I've never thought about it like that.,
32085,SUPPORT,"Better start pondering that one real quick, pal. Why
keep breathing if your life isn't your own, yeah?",
32085,SUPPORT,"I know. And I suggest you start choosing your fate
instead of just letting it happen. Why keep breathing
if your life isn't your own, yeah?",
32085,SUPPORT,"Welp, there's a decided lack of gold here, so I'll be
off now. You think on what I said.",
32086,SUPPORT,"Stubborn little... That's it! Nighty night, sleepyhead!",
32086,SUPPORT,Phew! Guess that's it.,
32086,SUPPORT,"Can't let lowlifes like you into Garreg Mach.
Nobody likes troublemakers. Trust me.",
32086,SUPPORT,"What the?! Oh... It's you. Don't sneak up on people.
It's rude.",
32086,SUPPORT,"But we can discuss your lacking manners another
time. Why are you here? You following me, pal?",
32086,SUPPORT,I am.,
32086,SUPPORT,That's a secret.,
32086,SUPPORT,"Guess I can't fault you for that...since you seem to
have been mopping up enemies without me
knowing it.",
32086,SUPPORT,"She really thinks I'm gonna try to reclaim my title.
Ha! She clearly doesn't know me too well.",
32086,SUPPORT,"Yet she keeps sending fools my way like the stubborn
shrew she is. That's my stepmother for ya.",
32086,SUPPORT,You haven't mentioned her before.,
32086,SUPPORT,"Shocking. Remember when I told you my little
bro inherited House Albrecht after I left?",
32086,SUPPORT,"Well, he's my half bro. And his mother is...devoted,
to say the least. She'd do anything for him.",
32086,SUPPORT,"Sadly, he had the nerve to be born without a Crest.
And here I stand with a rare one swimming in
my veins.",
32086,SUPPORT,"She's convinced I'll return one day to take back my
title by force. Completely off her rocker, that one.",
32086,SUPPORT,We can fix this.,
32086,SUPPORT,Can't you reason with her?,
32086,SUPPORT,"Nah, not worth the effort. It's best for everyone that I
take the brunt of her malice. I can handle it just fine.",
32086,SUPPORT,"Ha! If only that were humanly possible. Besides,
I refuse to concede any more than I already have.",
32086,SUPPORT,"It's best for everyone that I take the brunt of her
malice. I can handle it just fine.",
32086,SUPPORT,"If I wasn't around, she'd shift her beady gaze to my
dad. Maybe even to my mom, who fled the house
a while back.",
32086,SUPPORT,"Or maybe my little bro would become the target
of her ""good intentions."" Can't allow that to happen.",
32086,SUPPORT,That makes sense.,
32086,SUPPORT,"And that's the bottom line. Long story short...
you should keep your distance from me.",
32086,SUPPORT,"If that assassin's dagger took you out, everyone here
would fall to pieces. How would I explain that?",
32086,SUPPORT,I can protect the both of us.,
32086,SUPPORT,"That's...that's some big talk, pal. So, you'll protect
me too, will you?",
32086,SUPPORT,"To think someone who can keep up with the Exalted
King of Grappling would say such a swell thing...",
32086,SUPPORT,"I'm a betting man, so I'll take the bait. Let's see if you
really intend to protect me...or if those were just
pretty words.",
32087,SUPPORT,"I see... By any means necessary, then. Before the
war's end.",
32087,SUPPORT,"I'm covered. But just to be safe, I need you to check
on my mother and Kupala.",
32087,SUPPORT,...,
32087,SUPPORT,"Still following me, huh? We have got to work on
those manners, pal. Unless you really meant that bit
about protecting me.",
32087,SUPPORT,Who was that?,
32087,SUPPORT,Kupala?,
32087,SUPPORT,"A spy. I pay him money I don't have to monitor my
stepmother, just in case something happens to me.",
32087,SUPPORT,"Whether I'm above the dirt or below it, it's on me to
protect my mom and her home, Kupala.",
32087,SUPPORT,"That's where my mom was born and raised. I pay a
spy money I don't have to keep an eye on the place.",
32087,SUPPORT,"Whether I'm above the dirt or below it, it's up to me
to make sure my stepmother can't get to my mom.",
32087,SUPPORT,Would your stepmother really harm her?,
32087,SUPPORT,"No doubt about it. She's been honing her crazy plans
lately. All because I've taken to fighting at your side.",
32087,SUPPORT,"She thinks I'm making a name for myself before my
glorious return to House Albrecht. Being delusional
is her sport.",
32087,SUPPORT,"There's little advantage to her going after my mom,
but she's unpredictable. Gotta stay vigilant.",
32087,SUPPORT,What's your mother like?,
32087,SUPPORT,"Guess I haven't talked about her. After her and my
pops split, she returned home.",
32087,SUPPORT,Where she's from...it's kind of an odd place.,
32087,SUPPORT,"You know the folks who live in the mountains of the
Alliance? Heh, guessing that's a no. Few do.",
32087,SUPPORT,"Imagine a place with no influence to speak of,
nestled in the mountains on the Almyran border.
That's Kupala.",
32087,SUPPORT,People live there?,
32087,SUPPORT,"Well, they're not mountain goats. And it's not like
they never interact with the lords of the Alliance.",
32087,SUPPORT,"They're incredibly isolated, though. Even their trade
relations are remarkably limited.",
32087,SUPPORT,"Doubt that'll change. The land lacks resources worth
fighting over. Probably for the best, honestly.",
32087,SUPPORT,"Oh, but back to my mom. She was different.
An exception to the rule in Kupala.",
32087,SUPPORT,"She left the mountains, was rescued by my dad,
and fell madly in love with him.",
32087,SUPPORT,Sounds like destiny.,
32087,SUPPORT,Did his family accept her?,
32087,SUPPORT,"That goddess of yours is one cruel minx, so if that's
the destiny she gave 'em, it wouldn't surprise me
a bit.",
32087,SUPPORT,"Ah, the one-million-bullion question. Of course not.
He's a noble. She isn't. Acceptance was never in
the cards.",
32087,SUPPORT,"My birth helped matters, but only a little. House
Albrecht just wasn't where she belonged.",
32087,SUPPORT,"My dad was in a tough spot. He was obligated to
marry a fellow noble and produce a fitting heir.",
32087,SUPPORT,"Nobody'd want to live out their days where they're
utterly unwelcome. So my mom returned to Kupala.",
32087,SUPPORT,I see...,
32087,SUPPORT,"Then it happened. I was enrolled in the Officers
Academy at Garreg Mach, and everything changed.",
32087,SUPPORT,"During my enrollment examination, they discovered
that I bear the Major Crest of Chevalier.",
32087,SUPPORT,"My dad decided to resist his family's wishes and
make me the head of the house after I graduated.",
32087,SUPPORT,"Thing is, the truth of my special Crest was kept
a secret, by decree of the church.",
32087,SUPPORT,"He couldn't tell anyone about my prized bloodline,
so I was forced to step down as the legitimate heir.",
32087,SUPPORT,The church hid it?,
32087,SUPPORT,Why was it a secret?,
32087,SUPPORT,"It was for the best. My Crest was inherited from
mountain folk who prefer to keep to themselves.",
32087,SUPPORT,"Imagine what would happen to Kupala if it got out.
We both know it would destroy their way of life.",
32087,SUPPORT,People will do anything for a rare Crest...,
32087,SUPPORT,"Too true. I'm guessing the church thought my Crest
would cause trouble in Fódlan.",
32087,SUPPORT,"But don't get me wrong. No matter what life's
thrown at me, I'm no victim.",
32087,SUPPORT,"Like I've said, I prefer it this way. I've gotta be free.
Even if things were different, I'd still choose this life.",
32087,SUPPORT,"But I can't let my mother and her people pay the
price for keeping peace in Fódlan. Wouldn't be right.",
32087,SUPPORT,"All I can do is make a name for myself in battle and
secure enough power to protect them. Failure isn't
an option.",
32088,SUPPORT,"Hey, you! We need to talk. Now.",
32088,SUPPORT,What's wrong?,
32088,SUPPORT,"You did it for me, didn't you? Without even taking
credit for it.",
32088,SUPPORT,"Admit it, pal. You asked the emperor to protect
the people of Kupala.",
32088,SUPPORT,"Because of you, those mountains will be treated as an
independent region of the Empire.",
32088,SUPPORT,"Admit it, pal. You ordered the church to protect
the people of Kupala.",
32088,SUPPORT,"Because of you, those mountains will be considered
church turf, and the eastern church will be restored.",
32088,SUPPORT,"Admit it, pal. You asked the king to protect
the people of Kupala.",
32088,SUPPORT,"Because of you, those mountains will be considered a
self-governed dominion, like Sreng and Duscur.",
32088,SUPPORT,"Admit it, pal. You asked Claude to protect the
people of Kupala.",
32088,SUPPORT,"Relations between Fódlan and Almyra are downright
friendly now. Those mountains will be prime real
estate. They needed this.",
32088,SUPPORT,Now you know.,
32088,SUPPORT,I can't take all the credit.,
32088,SUPPORT,"I do. But you know, saving those folks was my gig.
Not yours.",
32088,SUPPORT,"Sure, sure. But you know, saving those folks was
my gig. Not yours.",
32088,SUPPORT,"Now that the war's over... Ah, I'll just spit it out.
I was starting to get excited about fighting that fight.",
32088,SUPPORT,"Guess you could say I was disappointed to find
you'd beaten me to the punch.",
32088,SUPPORT,"But what matters is results. So... Thank you. There.
I said it. Won't say it again.",
32088,SUPPORT,"There's still a lot to figure out. The road ahead won't
be easy. But this was a giant leap forward.",
32088,SUPPORT,You're welcome.,
32088,SUPPORT,"Right. There's, um, one more thing I need to get
off my chest.",
32088,SUPPORT,What's that?,
32088,SUPPORT,"Ugh... I'm a mess. I wasn't planning on doing this
just yet, but you've forced my hand.",
32088,SUPPORT,"I was going to wait until I had figured out a way to
ensure Kupala's safety first.",
32088,SUPPORT,"Guess that excuse is out the window. So now...
It's time to take the biggest gamble of my life.
I'm prepared for the worst. Expecting it, really.",
32088,SUPPORT,(Just say it already.),
32088,SUPPORT,"You... I-I... Marry me, pal!",
32088,SUPPORT,"Look, I know it's a big ask. I'm beefy, but that aside,
I'm not the most eligible bachelor on the block.",
32088,SUPPORT,"But I promise to become...better. Not so selfish and
careless. I wanna support you. Make you happy.",
32088,SUPPORT,"The life I live makes me comfortable, but... Comfort
be damned! I need you by my side. Always.",
32088,SUPPORT,"If I'm not good enough now, just give me time.
A year, maybe? Two years? Five tops.",
32088,SUPPORT,No need to wait. I love you as you are.,
32088,SUPPORT,"A year, eh?",
32088,SUPPORT,"You do?! I knew it! That seals the deal then, yeah?
Let's get hitched right away. I know a guy.",
32088,SUPPORT,"I... OK, you called my bluff.",
32088,SUPPORT,"I meant...a figurative year. I mean, why not work on
myself with you? That makes sense, I swear!",
32088,SUPPORT,Just teasing. I love you as you are now.,
32088,SUPPORT,"Phew! You had me goin' there. But...that's a promise,
yeah? To have and to hold and so on?",
32088,SUPPORT,"I'm not the sort to wait around once I know what I
want. Let's get hitched right away. I know a guy.",
32088,SUPPORT,No time like the present.,
32088,SUPPORT,"Couldn't have said it better myself. Guess a lavish
party is in order now. We have a lot to do.",
32088,SUPPORT,"Ah, speaking of lavish... I know I need to sort out my
finances. We'll need a house and all that good stuff.",
32088,SUPPORT,"Hey, maybe we can just shack up here at the
monastery. What do you think?",
32088,SUPPORT,...,
32088,SUPPORT,"Ahem. No need to decide now...my love. Let's just
focus on this ""being happy"" business. The rest'll
work itself out.",
32088,SUPPORT,"It feels like a lifetime ago, but remember when you
told me you'd protect me?",
32088,SUPPORT,"At the time, I had no idea how to take it. I wasn't
sure I could bear letting someone else look after me.",
32088,SUPPORT,"I was sure that, in the end, I'd be the one protecting
you. That I'd be the strong one. That's how it's
always been for me. Guess I was wrong...",
32088,SUPPORT,You protected me too.,
32088,SUPPORT,"Ha! Suppose so. In the end, we protected each other.",
32088,SUPPORT,"To join our strength. To look after you...and be
brave enough to let you look after me. That's what
marriage is all about, right?",
32088,SUPPORT,"Being with you is so natural, it must be fate.
Uh, you know, if fate were a thing...that is.",
32088,SUPPORT,"From now on, we'll keep looking out for each other.
You can bet on it.",
32089,SUPPORT,Oh. It's only you. Is there some reason you're here?,
32089,SUPPORT,I was just looking.,
32089,SUPPORT,Not really.,
32089,SUPPORT,"Your gaze was rather piercing for someone who
was ""just looking.""",
32089,SUPPORT,The intensity of your gaze puts the lie to that excuse.,
32089,SUPPORT,"Oh, I see now... You found yourself captivated by
my charms! Ahahaha!",
32089,SUPPORT,"This sort of thing happens all the time to those of us
blessed with such transcendent beauty.",
32089,SUPPORT,That wasn't it.,
32089,SUPPORT,"If you say so. You seem a trifle stuck on the point,
if you ask me.",
32089,SUPPORT,"Now then. You may call yourself my tutor if you
wish, and I shall attend your classes.",
32089,SUPPORT,"But none of this charade will make the idea of a
mercenary teaching me any less absurd. Aha.",
32089,SUPPORT,...,
32089,SUPPORT,"What was that look? Are you trying to convey that
I am a mere commoner, like yourself?",
32089,SUPPORT,"Well...you are correct. Think of me as a temporarily
embarrassed noble.",
32089,SUPPORT,"Even a gilded wyvern must take refuge in its cave
occasionally. But in time, it will soar free once more.",
32089,SUPPORT,"I shall fly bold and beautiful into the skies again. My
nobility and all of House Nuvelle shall be restored!",
32089,SUPPORT,Good luck.,
32089,SUPPORT,I won't hold my breath.,
32089,SUPPORT,"Luck isn't a thing that you can bestow, or that
I need. I will do this.",
32089,SUPPORT,"What insolence! You hadn't even heard what I was
going to say next.",
32089,SUPPORT,"When I restore the glory of my house, you may serve
me in some menial way. I may even pay you.",
32089,SUPPORT,"Thanks, but no thanks.",
32089,SUPPORT,An interesting proposal...,
32089,SUPPORT,"You would decline the honor of attending to me
without a second thought?",
32089,SUPPORT,"Is that the most you can say when offered such
a tantalizing prize?!",
32089,SUPPORT,"Hmph. Say whatever you like, if it makes you
feel better.",
32089,SUPPORT,It shall not sway me one way or the other. Hmhm!,
32089,SUPPORT,...,
32089,SUPPORT,"You look as though you want to say something.
Allow me to save you the effort.",
32089,SUPPORT,"If you intend to tutor me, I will require you to first
prove the time will not be wasted.",
32089,SUPPORT,"Show me not just your talent for teaching,
but your wisdom, your skill, your mettle.
Your sense of authority.",
32089,SUPPORT,"Ahaha, of course! I've been struck by my own genius!",
32089,SUPPORT,You may assist me in my research.,
32089,SUPPORT,"That ought to provide a chance for you to grasp
the extent of how magnificent I am.",
32089,SUPPORT,"It will also afford me the time I need to scrutinize
your character.",
32089,SUPPORT,"It's a plan so perfect that you can't turn it
down, huh?",
32089,SUPPORT,...,
32089,SUPPORT,Aha! Ahahaha!,
32090,SUPPORT,"Hmm... Yes, these herbs will do. Though I note
we're short on arcane crystals.",
32090,SUPPORT,I'll make a note to keep some in reserve next time.,
32090,SUPPORT,Is that everything?,
32090,SUPPORT,Will you need anything else?,
32090,SUPPORT,"Yes, that's everything. All I need now is a test
subject for the ritual.",
32090,SUPPORT,"No more materials, if that's what you're asking.
Though I do still require a test subject.",
32090,SUPPORT,A what?,
32090,SUPPORT,"Not a what, a who. Meaning you.",
32090,SUPPORT,"Now, lie still please.",
32090,SUPPORT,Does this have to happen now?,
32090,SUPPORT,"Fair point... A bit of rest to clear my head would
be good for the next steps.",
32090,SUPPORT,"Let us leave off here, and I shall see you again in the
morning.",
32090,SUPPORT,"There's no talking you out of this, is there?",
32090,SUPPORT,I don't want to be a test subject...,
32090,SUPPORT,"I'd better make some headway on this tomorrow.
Every day counts, you know.",
32090,SUPPORT,"If I can complete this ritual, I'll be famous
throughout the known world for it! Ahaha!",
32090,SUPPORT,Why do all of this?,
32090,SUPPORT,"The prestige it will bring me is necessary to restore
my fallen house.",
32090,SUPPORT,"Or was your question, ""Why go to so much trouble
for a fallen house?""",
32090,SUPPORT,Because I am a Nuvelle! As were all my ancestors!,
32090,SUPPORT,And our line has endured too long to end with me.,
32090,SUPPORT,Why would it end with you?,
32090,SUPPORT,"Oh, yes... You don't know.",
32090,SUPPORT,"Well, seeing as you are serving both as my research
assistant and test subject, I should explain myself.",
32090,SUPPORT,"House Nuvelle was granted its peerage shortly after
the establishment of the Empire.",
32090,SUPPORT,"For generations, the heads of our house have been
scholars of magic. They often enjoyed appointments
to esteemed posts within the Empire.",
32090,SUPPORT,"However, during the Insurrection of the Seven, we
cast our lot with the emperor and were punished
for it.",
32090,SUPPORT,"We suffered further losses when we were used as a
sacrifice to Dagda and Brigid during their attack.",
32090,SUPPORT,"My family, including my parents and older brother,
died then. The town of Nuvelle is now an ash heap.",
32090,SUPPORT,"The six great families decreed this to be the end of
my house. We have naught left now but the name.",
32090,SUPPORT,"No title, no subjects, no land... Everything I was
to inherit has been taken from me.",
32090,SUPPORT,I see...,
32090,SUPPORT,"What I require is an achievement so grand that
Lady Edelgard would be forced to recognize it.",
32090,SUPPORT,"What I require is an achievement so grand that our
next ruler would be forced to recognize it.",
32090,SUPPORT,"And then House Nuvelle will take its rightful
place among the elite class once more!",
32090,SUPPORT,Now I understand.,
32090,SUPPORT,"You understand that to collaborate with me toward
such a grand purpose is a high honor, don't you?",
32090,SUPPORT,"...But yes, good night. I expect to see you bright and
early tomorrow.",
32091,SUPPORT,Ah! Another failure!,
32091,SUPPORT,How?! Was there an error in my calculations?,
32091,SUPPORT,"I had precious few materials as things stood!
Where will I get more once these run out?",
32091,SUPPORT,I'm really sorry...,
32091,SUPPORT,"Oh, don't act so rueful.",
32091,SUPPORT,"You carried out my directions faithfully. Neither
the credit nor the blame ought to be yours.",
32091,SUPPORT,"My grand achievement is further away than I had
hoped... House Nuvelle's future seems so dim.",
32091,SUPPORT,You shouldn't lose hope.,
32091,SUPPORT,Keep trying. You'll get it.,
32091,SUPPORT,...,
32091,SUPPORT,"You're correct, of course. I mustn't be discouraged.",
32091,SUPPORT,It is hard to maintain one's patience after five years.,
32091,SUPPORT,"But in the greater context of the history of House
Nuvelle, five years is barely worth counting!",
32091,SUPPORT,That's the spirit.,
32091,SUPPORT,"I have been in a low place indeed to require so
much reassurance...",
32091,SUPPORT,"And for your reassurance, I am truly grateful. You
have spurred me to continue my research.",
32091,SUPPORT,"You've been useful to me in many ways, in fact.
Research assistant...confidant...test subject...",
32091,SUPPORT,"All of this is preparing you well for your greater
role to come.",
32091,SUPPORT,Which is...,
32091,SUPPORT,"My personal attendant! There are few as naturally
servile as you in all of Fódlan.",
32091,SUPPORT,"When House Nuvelle is at long last restored, we
simply must find a proper position for you.",
32091,SUPPORT,...,
32091,SUPPORT,"Granted, this will be difficult—perhaps even
impossible—to accept, given your current status.",
32091,SUPPORT,But I rarely let the impossible stop me!,
32091,SUPPORT,"I shall see it all done—the restoration of my house,
installing you as my servant, and more!",
32091,SUPPORT,Are you ready for the next steps? Ahaha!,
32091,SUPPORT,...I'm glad you've perked up.,
32091,SUPPORT,"Oh, come now. My sulk ended minutes ago.
Do keep up.",
32091,SUPPORT,"But on the rare occasion that I find myself at a loss,
I grant you permission to lift my spirits.",
32091,SUPPORT,I see.,
32091,SUPPORT,Sure.,
32091,SUPPORT,Of course.,
32091,SUPPORT,"I don't know that I care for the hint of resignation
in your tone, but no matter.",
32091,SUPPORT,"I expect you to do your all for the sake of my house,
nonetheless!",
32091,SUPPORT,Ahahaha!,
32092,SUPPORT,"You're late. Did you intend to keep me waiting for
so long?",
32092,SUPPORT,Things came up.,
32092,SUPPORT,"Yes, I suppose your position is rather demanding.",
32092,SUPPORT,But you really must get your priorities in order.,
32092,SUPPORT,"The moment has come. All these years of research
shall finally bear fruit! Ahaha!",
32092,SUPPORT,"Ahem... But first, a request.",
32092,SUPPORT,What is it?,
32092,SUPPORT,You must marry me!,
32092,SUPPORT,"I've given this quite a bit of thought. It satisfies me
to have come up with a way to be with you always.",
32092,SUPPORT,"For the ruler of the new unified Fódlan to become
my personal attendant might seem a step down.",
32092,SUPPORT,"For such a major figure in the unification to become
my personal attendant might seem a step down.",
32092,SUPPORT,"For the new archbishop to become my personal
attendant might seem a step down.",
32092,SUPPORT,"However, if we were to be wed, you would have
to stay close to me.",
32092,SUPPORT,"A perfect plan, wouldn't you agree?",
32092,SUPPORT,You're serious about this?,
32092,SUPPORT,I'm only a step in your plan?,
32092,SUPPORT,Was I unclear?,
32092,SUPPORT,"I want us to be together for life. That is the
definition of marriage!",
32092,SUPPORT,My love for you won't stand for anything less.,
32092,SUPPORT,"No, not at all! You misunderstand me! I want a real
marriage, not a political sham!",
32092,SUPPORT,"I want us to be together for life. My love for you
won't stand for anything less.",
32092,SUPPORT,It won't have to.,
32092,SUPPORT,...,
32092,SUPPORT,Oh!,
32092,SUPPORT,You came prepared with a ring!,
32092,SUPPORT,"Which means we think alike already—we were
destined to be together!",
32092,SUPPORT,Seems that way.,
32092,SUPPORT,"And it is together that we shall work to restore
House Nuvelle.",
32092,SUPPORT,"You have no issue with living on House Nuvelle's
former land, I trust?",
32092,SUPPORT,"Or would it pose difficulties for one in your position
to move to the western edge of Fódlan?",
32092,SUPPORT,"Ah, but that is a detail which can be settled later.
Let us act now on what matters!",
32092,SUPPORT,"Pardon my intrusion, but something alarming
has happened!",
32092,SUPPORT,"It seems to have started around the Goddess Tower,
but it's spread throughout the cathedral now!
A wave of flowers is—",
